cust_id,customer_type,parent_company_flag,CUST_GRP_ID,BRTH_DT,language
8e8a97ee95567a591898920401d613249996a7758b097c2d22c77b937599c134,SME,1,,1995-1999,EST
7dc43f3ccbff536060f5124fadc55d084cd0571266eed45bdd0588fbc11707e3,SME,1,,2015-2019,EST
7e3a7fac7a24ad6e091f0fe698a30c42a043b1953b9243adb7b5a199afbad34a,SME,1,,2010-2014,EST
fdc5115c16d011946745c7a102949b3dbc7a49646f26099d33e826f7d643f0b9,SME,1,,2015-2019,EST
f8e38e001847cda2172e0d852647ce8f9e08eddd3ee16b4672e326e06ca58721,SME,1,,1995-1999,EST
25008ce968e7c2a222499045e8f5842f756df55738a2a900b158ab0c3f66b927,SME,0,4afaf58e40172e3311dd5e88c4f5bf4ce41ae438be0b9b134bab38067586fd8c,1995-1999,RUS
cfbe2afe348a96665311a06184c3d905919df8b789dcf139d19f8c90cb8b87f8,SME,0,61b252e0f17e2a992f57826c4e1ef02ad53ec3e9d9a49093371b53274f27b5db,2010-2014,EST
b0bd25768952d4ce8d35f2271c46f1930c5c5288961d41921d4febc1046d86bb,SME,1,,2005-2009,EST
d14a84d4441e53f81fb4edd43be870d2e001cbdaaad2a05a573127a47840f776,SME,0,33cdfda5b2396debce5deb8b8405714453bb115e620b4c68a140a9b73dc839eb,2015-2019,EST
99066ee6df4e0d069fe486fe1a15c59d9112b9f24c211640533443b4cfcf96a5,SME,1,,1995-1999,EST
e091d72f990f9aec0470636d3ea1345c58d8cf0c45f2cca2d07ca9e283bc9a1e,SME,0,dacbda8628e756b4d42cabd46255bcb709625de0950a2cf5a061e97a33b3a9f0,2005-2009,EST
7338602625fdd28e4a518fc28067269dc4d704baf707d64be256ff26a07bcc46,SME,0,dc5e9a268828406d4a424018c0069e87be9272c8ffb077d376560be5a4f128aa,2015-2019,EST
65b9c8683ae573b18b63e9186468a601886c4e2e45057a8c21e72e3d5ac557d3,SME,0,f50f9ac3b52eb72cb312d7f376af768f3d5e0ae034653f143c001f863426293d,2020-2024,RUS
abdd233228fd60779cbd74dfde2afcae99974a900e0d4267c1685fc9d1e57e65,SME,1,,2010-2014,EST
ae04b8aaa484368cc1fb8dcb78a9a94c04294b4fbae080553b60d50dd8f87ebf,SME,1,,2000-2004,EST
47536741039519c283064635e0358d989206a35fcd8486d0f03f4aaa336abcec,SME,1,,2015-2019,EST
4e54fd000c2faa9f22b74258cf4edd2dd54207d0f820f4ab2e351f33000f2f36,SME,0,e5ea236bed76904cf17e8385773c2688bf024f82e6dd6e56f2ff33e978b7f87f,1995-1999,RUS
8d62fd6a95ff216df813b3df6af25544e2ac789399544955e6a4ffceee2842a3,SME,1,,2015-2019,EST
46f9e78040f93fe4674a7aaf48792c53eb8d1a3c0adf092f3444fd0253e45730,SME,1,,2010-2014,EST
30792bbcd78f0eb311a1c08e1a02fccc95f317ec652f330db0ef28415910f4df,SME,1,,2005-2009,EST
4576e35ea9643ed3f5465e6197f6173d63864c38c08ab2c0dfa60bc52bf9781f,SME,1,,1995-1999,EST
be9f2a03637a00b9bee3bb26e0aef519e4617ddd9a7eeb9fb582293582aa28a5,SME,1,,2015-2019,EST
94ed5af1252c350da14b339bac313e24e63ba5e82072aaa8cb8216293b671945,SME,0,136ff5dae6ff2954cc4657b6d45a723fb572a932da3c768db27355a42e6e5f26,2015-2019,EST
2b0adbe4937034829d7e1e6ef32ea8e9d65e8b26fafeeeeae1c6aa171763bd74,SME,1,,2010-2014,EST
774bf25eb25ba807b9799214f58b03121b01f934fcdf28db7593e1d7c76957c7,SME,0,99467947acaedab641a2536c95ad70ce3d302fd68043f1c7c24b0b6c6d012ba7,2010-2014,EST
5da784d6a5125a9a8d3709f0b883d8e58ad4eb22e911dfca2410937a68212c6e,SME,0,9562accaa229de695dde71ddf2aa32822cdfe71cbc21cb5f817b66805936ccbc,2005-2009,RUS
9549d6753306b182d853917f83a191887f9f300ff7e5d68bfc42e79281781e74,SME,1,,2015-2019,EST
f7804bff95955d4880748abe96fbffb995946caf0754057a4565068e1a32836b,SME,1,,2015-2019,EST
d22ebd9934ba93855f0ea267a323805b0cfc270307eaa2b0c5f1ac9e377a6822,SME,1,,2015-2019,EST
d7138e9cfa3088dd4643258b0fba4698566de8cdba33c85a4446cf6e5ca0cc8c,SME,1,,2015-2019,RUS
d99757da295ea4714de7cf186ea5f7d11f3cdd18de6aba2ccafe9800e521e714,SME,1,,2015-2019,EST
294fe8edb3068f2f6e3d00ee9554ad36b2086d25e09657cc497b57e47ab68011,SME,1,,2015-2019,EST
53d27e24a084f147f410c92737049b08142a222fe25f9653badebf2c46f6c81a,SME,0,fbe95b84ddf7b4d980d6e26e0dc92ac6ede0b22d33dfed3e449d1df81ad54fed,2005-2009,EST
35639dac5ef83d47914bc05438c40511997ad18fa5c7ea6ecc8f26661ab22c91,SME,0,fcd95bbdc5905948cec39421f3eff2a358a713159a24c843043cecdb3d5f1413,2005-2009,EST
a11ca40d1c4592e9374c4f7c2b83850ec1003257b9d7f8e950d0831fc781476f,SME,0,fd6261b0e10571e3486ea066b33c3a83814266f2ee89ff493e0c088c4d7c05d5,2005-2009,EST
e50a9a0b5e4be801b954bc392e94e0b498ac887e5840a1c64e5e0dc76b33ee88,SME,1,,2015-2019,RUS
a4212a02a5c02807d03c940db4acc9ecf5a09c8995aea46dc22a760eb95d23b8,SME,0,95052cb12d6d12b12fdafdcb5bebbf43ddbe710c3b7861bd41a31b32f31a4837,1995-1999,EST
52bb34bd85d99c4b81344a4868eca80892c13051c395f1d5dc033c44777ae280,SME,1,,1995-1999,EST
0f78ad0d38362296adf1a5e60bad3299c7b7b1d8f5562906192a751eeba8593f,SME,0,a98e56fed5a31ff0cb742931d8f04e55a17667ed3d2150a25798218b73ad7355,2000-2004,EST
e227fd496aaa92da64ffd8e34d0e40dffba6be3f3f5323cf991d398bff89c55b,SME,1,,1990-1994,EST
d5f11e2f6231c37bb3f872601f8beddeb7bdc74716f4566a037ffb4165c7acd0,SME,0,91b4a1746b65cce15e50d8c427350015771aad3c5e21971dcf66cf005b2e6ba9,2010-2014,RUS
f90e69be53b8c9c76bc5cf1ee0339ec4c61ba2c8e12a2d74f0520ad5f3f6481a,SME,1,,1995-1999,EST
dbefd6c57be398622b2ffc23328942f658489b0383de77d0a15b7b33a78b74a8,SME,0,ea82ef2ca2824bfe0d59e8d02e12c69223810e7c130118630d5c64d472cfd29e,2005-2009,EST
59a61e01ddaab2494d0db5d393d53632fd18328b38e7f0e9f66fd639e863d443,SME,1,,2015-2019,ENG
da012007ef20bc77895521f7bfabda81e24a7678761a42262e3f9656deaa6dc1,SME,1,,2015-2019,RUS
ba1cf1c9365d89c05f35e2bb0ecc422302440b39851611204bbce718c4539b9b,SME,1,,2005-2009,EST
556b5d40b355a71021d1ddbdc72b3b26c2a8c76411e952c17557064edb9a2c53,SME,0,7c809d9dc3520699c032cd5f20e3935d3898c1815dad79e7013ffc6b025c3ab5,2010-2014,EST
14fb9bcc4552db9de7d6cc83925025363240ae0a0d4e28b4e512f4d41059a409,SME,1,,2015-2019,EST
14cfdd37f94027ca01981f8e7409994bd4673875504b58797fd5578930ac6cac,SME,1,,2000-2004,EST
5819ded7c83b227db01c55ac45c87f671426658ca8fee8092bef36c3c3175cb4,SME,1,,1995-1999,ENG
64048b309e23979c23dfb79c1ba20d5e72e71c6a4f7e85c0de59004d3b98cb0f,SME,1,,1990-1994,ENG
7b1d489df9cad8c26cc044133ea5418d2f1021a0aa81252a9211288020a8f6d1,SME,0,4fd6d56bcb2a095818d1bbe809240d31c25ac190331bbf9e0b9c48f2a3aedec6,2015-2019,EST
f87916138b129c4d5f239484e7b16170c3056d9857b79dd375fe8b34f200d262,SME,1,,2015-2019,EST
8ccccf0e44460be6d5a2bac31bd7b4200711a726d0b4a8b0a700628c5688468c,SME,0,0f80a330c109c4c4e89e8c5e32351089335c2cfcddc59512e50a6aa1cfc197c8,2015-2019,EST
f7d9dc52ea0870c3352af8a7ecfca4c44c07eaa91f2ded414fd383f2a8ab5128,SME,1,,2015-2019,RUS
d45ebea7393e80c04c5fd51328a01130bc3168c6fba93d94139f857bd26473c7,SME,1,,2015-2019,EST
304247a2f900f2d44b435b203024cb77e788eb32a1d5a76943bfd764ccaaa747,SME,0,17a30c154a025f3ecac81a28329f21ac82cb1898843212c9f36d9bb2e0a6cd37,2010-2014,EST
5366f4fae5b3bb260dcd918f63349035d84217861251de0bb43fcf1905031c51,SME,1,,1995-1999,EST
e7028c1e3ecb33047929260cda8ffce8faa9103d1e8b86776549c0431eb188dd,SME,1,,1995-1999,EST
7926c87d1725c68b748fdab8eb62748302778deb33795a51917187b164ea4f12,SME,1,,2010-2014,EST
5b3948e6f6a1315c7aa3d080488e18c50924cb534c0218e279ddf29ce2bb4995,SME,1,,2005-2009,EST
2373caccd6826093255268a87ee6a5732ba63d3ad428303781606ff94293ea79,SME,1,,1995-1999,EST
eb5c489b0eb710a5a5303e0dc5b352b66e3b759cc07b33688e82a8bccab7ec83,SME,1,,2015-2019,EST
14fa8f1d9f39764fec3bff60697bc34349cbae380465e6662397cac598c28e91,SME,1,,2010-2014,EST
e7c0eb0e75d8a5712e6f1c48c5f4a8cb03fc840afaa940480d362e88ad2c2369,SME,0,759f4cbd21000915d95e985a39111820a8327d063287980aa04db85eee038d9a,2005-2009,EST
2cbd1149f220ca281fd3e1287c0d3165cf5bb0f9984e4f9419924cdf8bd1007b,SME,0,4868b67a8184f9de1b84a47a5fa45dcc7ff8d8f8ec6ef474cadab4a7f5c9c740,2015-2019,EST
589cbe529a22b04291bf72fbbc7217176f93df466ab9157ed9ba1f45c609dcfb,SME,1,,2010-2014,EST
bc4ac7521b7f763c761b6861a8fe696cde04ff47e203c80134e8f4460e72fa00,SME,1,,2015-2019,EST
eb0b2c00a30b26aecf5984a4007862c2721449029be4eb44fe93f70c2d462b84,SME,1,,2010-2014,EST
a62a190d1f045bc62f58b39ed7d48864132751cf7f30cae53fbafb47a8aefed1,SME,0,c4b7237ce1b71c8659a52a0673606cbdf14d75f9982e86f34d9e7d897fbb9951,2020-2024,RUS
30b75dcd4d61584063ef82942c4145fea77e86e0a8dc9751003f9098e7698957,SME,1,,2015-2019,EST
377ff51a73d1cbcdfec7db83d57c71d4ae7c451abdc58a9e966a1d91cee6ad6c,SME,1,,2015-2019,EST
20daa1bb1c43a50adb6c505d7ce60642959c41d65395cb23e22c0d789f36a4e4,SME,0,29fd9067c18e7e205f68978906f64522e9ec83825445cf7854f4425487fb295d,1995-1999,RUS
3e4e7c4fcb3dc38a369ce059a9b0b1580ecd6d22e96c82c1cfdc88ad0b8909c9,SME,1,,2015-2019,EST
4787de8e5fbd66545cdc518d41e31de4eac9768c8f67793014722a709ee1678f,SME,1,,2005-2009,EST
46d9c65a4a22465faf35326f6dd3ca405a11dd948f229f69a9222ed8bcf1aaf2,SME,0,039fef0675abc9c900898d5eb77ddf9106ac278408049c65b934588310eed6fa,2005-2009,EST
b42e58162444e0839c20be0a3941767bbcce976439369924ce4828e7064f9d4a,SME,1,,2015-2019,RUS
3c9b819a282317efe5a502774c6c1ba6fc62b2dbd49ef8540f560855e5c66818,SME,1,,1995-1999,EST
1571d1ab43be4903d4b6b322ed84e34e2f3704886abbf0ce76864088b405b2bf,SME,1,,1995-1999,EST
d0b2ef938a9d4126544cd3cb4b661b3ca08f2bf6e8ce50e08077847b13650348,SME,0,7dab115a60014014401354eb219a0a97fbe46ae393f83f681d21451f2ee00f4d,2015-2019,EST
d52186e0fb209211511bac3b77c0b4cb3b4af496d04f1c0911fa758b98134b94,SME,1,,2005-2009,EST
3eee02d1e8473b962a1e0bc6bf46f9e7b3a1784353d76f056a82cba55706abcb,SME,0,d465cc228f37ff4689daf46b2ba2b5d2b31196de4079e0dd3846312ff0f84181,2000-2004,EST
3b52a0d01d4e3724d617bf8a11afebae20af979bae39c32823f6df181d1457a4,SME,0,f5e61f0e89792ab82ce82e7dbaa54bdc436a354f7ba0c9062089b433a6776581,1995-1999,EST
891b21e845f154de94c13b6d0e748d22ab66e82b00d0b8056de074b800930e94,SME,1,,2010-2014,EST
5d4c54bcd1a1f24d0d12e878164fedff3cc361ac82e764a2c4bbc68e13f985ae,SME,0,f2bacb2d51c380e6d47dcb56dbad6107e52ec2525476feee163180aa483830c3,2000-2004,EST
fe3ae185583b9cec7f223d7f96337bcbf09c66034478771e194ca3e550c36628,SME,0,be1a452b484e69e416f18806be20d27cb9add75d2e3c95914c1418273cf6b08c,2015-2019,EST
70a064a8178c343b30dd63f08cc5ca2f6eaeb8b03aef59c8f9135b3570347036,SME,1,,2000-2004,EST
c795ece6b08fb97fe20f3fcadf0aa4f9d2ec9c840766abc0e6c3358991ebefda,SME,1,,1900-1904,EST
0d8255e40090f76c5420d066151c126680490c140765ace18311f53a9c3f317a,SME,0,acd08558fd3c907b31cfc65a8ffb8a91ebd25782d2bc1a5ae025411158a0c3ad,2015-2019,EST
c08734f32c9961b529af0cdee342cdbecf29aa692c455a92bd61c55541693730,SME,1,,2010-2014,EST
d6591747c782480a305ba4a34fe799327dd9b595d10001faa9e3f42c30c50b9c,SME,1,,2005-2009,EST
d0811806f58dee1a26b3bb63ac149ad5b5273345a3e655599d530140e2ff8143,SME,0,2f119b719d3075df1783aca4e8c55a9038f59f8df54d1ed8276c47423542b0c7,1995-1999,EST
817bb03b7e42f5f3137213c30857f504a05e7ac1bc64e7a0989a0557a8a2bf88,SME,1,,2000-2004,RUS
1f53ebcc58bf761efd5dc3ad520d2c0ef6d76dd72a49198ff501f065c06c0b1f,SME,0,246a0bc3aefb1322d750096a5f62bacef014224d6929cd31a88bcebb711548cb,2000-2004,EST
15ddfb0d84a436a93048739b47f8b3349a72886a5803c9b604f1acce2f2f0ab7,SME,0,d63aa33c98e28b7d0b290443788f925db8a9ad321b0423d6cbb0b7b6e9db6582,2000-2004,EST
db26d5741c04e2f6a09a4f46d0289a8629909b8c80a96f390c09b4489bf6964c,SME,0,897ca24f38a0c61037964c59975dd89b1d64cfaaf9371643d8d8c393f3c7c61c,1995-1999,EST
1a5e466cb1644a91d17284fd97e47a88dcedd756a16ae833fc4734a5afd45108,SME,0,7e20eb1996c34bdb276bc794c01f389eb0268ed8d5a248ba7cfa93834a1692b0,2010-2014,EST
5086efdf6cb6853d8d349a92bd55b24e3bfc77e1d129e30edb3e069064acc160,SME,1,,2015-2019,EST
f7af8bee1b0c7be2c04e324a66ffd963a1f9896ce737beb4c895d14c65f02bcb,SME,1,,2015-2019,RUS
c13d70e9ff34e68cdb25231372f9afe59dfab7b37f32dbe47418103edf0cc628,SME,1,,2020-2024,RUS
051ddeed8ac2c0fe2a8ad4b94e8e4710c16da24dad25756df2e8f0396667ab29,SME,1,,2015-2019,EST
44f3c0ca7e9e2a5227e7a734b443816aac1f4da17ee5bef847f99dd369a9ea2d,SME,1,,2005-2009,RUS
ef3c9b66fdc89fe50f3b82132c4931e126ae4376a5a28bf522989f7318ccc55e,SME,1,,2010-2014,EST
56d8c44eb08e2894c676b8904ad70424d36075b0004eb0e995733f7d9d6e240a,SME,1,,2010-2014,EST
3dfd0426b8b61e966424dc460177007158a420afdd941c4926438569a5868f7f,SME,1,,2000-2004,ENG
2104ea4d7b8c500f946f5f1213136be8f73f54aec2e912a6e1c897e0dc1c0d32,SME,0,65bc5a8660aa8d78069b5eefe0e0cf9f03ab2c1a7abdc8565036dad11f4b7b71,2000-2004,EST
446be2dcdc36e771642dfddc31295316b557a79d669cbf515a83c92810f3717a,SME,1,,2005-2009,EST
84a4ef164ee857e33963369349c8c3b200934da024494a0ab81256f652cbb124,SME,1,,2015-2019,EST
2ba0b14417376252c9b96c94886bc3416d2480b1c1c1d957163e0cf8186dc0c8,SME,0,72b5b337a25b991a979f43c566502a63c7d4303a7864e8e63c6e2e29e55e2c29,2005-2009,EST
c133d2d22d2ef5b90f624bbab30a5c696ff38dd06bb5aa600b7b141db8389330,SME,0,c86227b44fb7b73a133dc210aae0ee6a70a4ad6356ae74429d50f307a0b26738,2010-2014,EST
57cdb37491ff259f2b3bfc3d411ef23957fe29472c997288f016b08b016f2802,SME,1,,2020-2024,RUS
05178c7df708439424bc1232aa8e17a976d1e7bdd72f1d13de8a64fe70f66c12,SME,0,d2030ef923e6b80ff4d88cf8843e4526a2322fc27b8b6817fcd1b4a8b5195394,2020-2024,EST
3e37364d145b979e161df5317eb4461e35b92a6d3e03ec391b312b5c23d6d2b8,SME,1,,2000-2004,EST
b3e5ba14546990e8ba7fe0d38f1c703a7975b1520220ae4a6b431045974d3377,SME,1,,2015-2019,RUS
4e8d13c2f3981ac91951ee00790652a3737c0c474b50a8a20d62fb2b64928079,SME,1,,2015-2019,EST
60ab29770211c5bc262428683e8421ebd3827da733b1b5a7e47731c8705eabb1,SME,1,,2010-2014,EST
0766bb3f1b436e28ba51a8e48b4528c60a04f296f94de69c71b793628cacac7f,SME,1,5423a589578ad829a4d0d256bdeb049b3eb888c4a51c6015479b82a0b4d31055,1990-1994,EST
f2a30d536da8bdd38dfea1e91c8314c7c08a0ce7838eecbad8c6ef12c369797d,SME,0,242b06004b60eb3b4014f752620debe332055f030fa086282d480ba55659d6de,1995-1999,EST
c050fc4147666ea905cb9d908d18a705f68c8d6d07b9a421382c63512cfc01a0,SME,1,,2015-2019,EST
49a9c27d3f74406c52bc1212a67620b858f207455626a5fdb58046618f0427ee,SME,0,43cd9d83b0acfc455c33ebfc2630e6653d1378f9a1f406782b8f55681f1acc01,1995-1999,EST
5558d0e6421bee5f829e9551e325a7f101b14a9b304cdebf97ced72a6c386f4f,SME,0,687e6dfd39676aeb0912e45ef22fdf365ea1f294238dc901c410b1075a6677ce,2005-2009,EST
e92abf50821c7e6569a189b5ea04460ffee462bac0641047d402ec318d03a9c4,SME,1,,1995-1999,EST
8e548646db5e1cb1ba89cbb1d1b901171176089de5fa5eaf744e3f5bf8f8bd23,SME,1,,2010-2014,EST
2ed96ef5704c014241b449e39d4ee9b1c2eabd706de07c4646d2887b374f9432,SME,1,,2010-2014,EST
fc21f6dc4fa40eef6ef5672bb55dd5462b926f2111c13887062ee64bc65da38e,SME,0,c54446fac12c21c52430668033e9e7b3d028f3f8441e7656a4c9c0a2306ebefc,1995-1999,EST
f1611669071f4e39a4683b660737030ef402df0092dac7b4f68c67323a22b2a7,SME,1,,2020-2024,ENG
5fac79e6c3d098472b9c094110534b5c43fdbd5b91cb8ae85ea992c02a81026e,SME,1,,2010-2014,EST
fbe14c07ec1f37cc13cd6804af883c6f297aeb711a2c85dcb8566753e10a9fbc,SME,1,,2005-2009,EST
d96f913578f1238238d09beaee3f3fa8c8ab825cc0f30c68e8824a3337e41272,SME,1,,2005-2009,EST
7422febaa9774c2792f462410f1a719a3d0702930c8c83e5eb8de7178320b3fa,SME,1,,2015-2019,EST
2080a359f681ff707d6a57f0db2821daf97b3c43a1d9f26db7b0d2fa1f9e3813,SME,0,e2063d8fafc6cabd5760a5dec09fc0ee5a5bc39324d8d5f632fc101fa5438779,2005-2009,EST
8f0f8e0abc6de964ee07ab09db09f81e59038ba33c24d09eadb87c59e296dbf0,SME,1,,1995-1999,EST
37fcc88a61d5969d25489fa07550ecb4f91be10dbfa4664ec5d0978df253cc2d,SME,1,,2005-2009,EST
a27aeda587fe3d135f977cd2bb76aa426497ad48f385046198bd40c06216c47c,SME,0,dd636c882c5a5ca9f40ea38256e56e4e782980d28fa1fc1da90e76c7122cd1ab,2010-2014,EST
36f90ea9aae86bb37de4763c270ff0965c644113f74455c92a3f6e8863c272a6,SME,1,,2010-2014,EST
d914f6653d025090feb4142414853bf81316f4a398267dc2bfe4b8033c8098bb,SME,1,,2015-2019,RUS
e9026654d11ef20beb111e29dd29435684c703ebeb3e7b2c74e198b70c0aff4c,SME,0,e590f99158dd7b6ed1c7d8c7e35a581f4ef7fa853439f40fcd5c0f3b3ab096cd,1995-1999,EST
4f0e388f56c75ce76007124398bb9d34023e7dc58c6d54821272a76b70db60b5,SME,0,58d98b3ec6ebc5e7a48753cd899e87d1bd74c722aef1e8d1ac00271cea5da132,2015-2019,EST
8e9ef31d8abafa5314ba085e17702fe6107b6d4aafa4c27c7cceff9ca36b3b9e,SME,0,edde427cc26e56ce0f4e3480e7fbd21aee62e0743ad3bd2e57b82acd2b06e7bd,2015-2019,EST
d2a9d46443e64cce12291dba9c278e3a436885861e542161a6a56a95b080ed00,SME,1,,2015-2019,EST
88683dc6643e42b5b6622cc47a9260e36dff51d7ef8ea46aeaa857e0c09dc104,SME,0,b0b40d84dc928c9b18c51c4a99417d3f661868d9b152e24d2c7c694d9894be2a,2010-2014,EST
f63c56103a8985519c695a815da30a803e1645b14de50a3024ca75e949b4f30d,SME,1,,1995-1999,EST
878a9a981f7f0b7c63da1ad0781c621ca781c64ef3247cdfc554c03bbcaefc6c,SME,0,7f89ec9c675dbb9255bca85efdcdf514387f885203f5b58706132aac9a1d28fc,1995-1999,EST
c5e08e05088ca34be097ca074dd4b34239363820d667c9777d4aa0a21093a43f,SME,1,,2015-2019,EST
0e93dec39644e7a0360057a6ec7b9a305457dbcd33a5204e71e3da12561687d0,SME,0,95957f6d331d99c66846a833b491c059d077af91dc50e7bec12fb435db4f0c2e,2015-2019,EST
724f653edcf2ce7c1fe53a8df9385eee98561b2c3fd2941c1b9ee37b71f26871,SME,0,8e301fb0c297c0f59f1433079617a4e3893649833910ffdcb57129899befc6af,2005-2009,EST
a55655e1f3f5691a648c89ee6960e4724538e877c8a95cb321db1c5da12e4ede,SME,1,,2010-2014,EST
e0668800a42b58d55f400cab495e3208353b894333d59ec102ad01666e3eef62,SME,1,,2010-2014,EST
d44bd14bae1557199edd5e46eb26dd4a8930391d078b67cdfd29554178d09d4f,SME,1,,1995-1999,EST
882102a94b45cfe851fce6677cae0f300617cb695469f2dccd3115a397096a75,SME,0,fdb09926f138ddce4889f5c73ca4e85efced289442617d7e663b07941063e637,2005-2009,RUS
5d973b540fc29fba3d0b48c052a1e24117e6a68e310cd5358c18d866f90a0662,SME,1,,2020-2024,EST
2dd85459b0d9a5143e10aa58a0fc0ccc64025d5a8122c1ccba83c227b5177020,SME,0,85a710542bdf52c01fc683939795b993292c6b77f7d80637b231c5ea1aedc952,2010-2014,EST
a837dc489fcfb2bf882dfc4051f073998b02bbf5800aa49d1bfc1b94bc3cd36c,SME,0,a412ea95ea5905ca8b95151e3ae443493f6a0c011f4a05e7809deae01c5d66e5,1995-1999,EST
25861dec5c1856841fb3b4c5d4a55cedd81def9a9def877239187eb07c9448fa,SME,0,02bb56833637c64fef4a207813dc55a699e8aba25459f7185ca37ad9674f3672,2005-2009,EST
1227b31c8d95af8e6cb0fe0c0bc6952e4c6fb6f39c9df2b5baa02e4cddf0cff0,SME,0,7f968c5f436e4df8711be9ff6e6516dadd4ba5b5c6d92faf30f5112ee5cd3863,2010-2014,EST
dd84c444ea5b5db0b37bb06dab3e386e0f5626d2c9c9c437e648aa88f9192f6e,SME,0,73b179d2bfe105524a973d059dc5aab6d946535f76a64303a11a66972a44e85e,1995-1999,EST
846200bb592f2d9ec3a8bfe527982c0d00d8902c6512bae33362a465b33df354,SME,1,,2015-2019,EST
ebba38c9d7e582ab5a3970fd45ab5f05e9609264abd90a68715c1e93b954d1dc,SME,1,,1995-1999,EST
5844fafadf435e91a8b8acd2ccbfba239b556ac4e17cbbe117bdc51599cf6811,SME,1,,2000-2004,EST
f0f1e6eeadafa4c2ba936f2fa3638c507edea18c819fd3f12e21725e9a7fd273,SME,0,3e2b1e404bf5fcdc3913a1e5af82fb71b4817a08879e79a34d17ac7c9d54618d,2015-2019,EST
ea392781e1efb4750f25934c9ab4501aef9367fd2103dca4c04d9c989cdbb584,SME,1,,2015-2019,EST
7d296056d8f23d2288815338ad1c88055b841fe51db550c707d7e718e0d55752,SME,0,5b9d14a7a6750ac43224ef380cb47e6cb11d88ec688360a2fcc13c152f73b68d,2015-2019,EST
f18247bf40d704fe0b2889d1207dd6de59f5acadced22feca320b7c10abd612e,SME,1,,2020-2024,RUS
49de9c460b0822030b3300eda3f6f743dd33754e623fd2715faa03de87f13982,SME,0,049c7fa2085f89cc4737c0fef012000c48185cd4b13a0b4f4d819497a9940669,2005-2009,EST
4e925f15b1497704bf8f9e37ad5554fa9297097c6ada30fafc42ba1e7f755379,SME,0,5ad70d9ba9e80e861e7c39a84ef56ffcf611a7e9cc9accb905e5ce449731ec88,2000-2004,EST
b261b8eb5ebd571efd3f911de8892ddc292638d192fd6964b7b39a0a2027f865,SME,0,4c46a3b02ee3eb24a0dc4e98f2c101c2edd0d1fe4337a2a650ba07ac73602778,2010-2014,EST
3399ee6deb69f38a183bf242fecf8079c263b7d5e5867a210372ead1410411fe,SME,0,1396686141f8aa8c52da345e234ed358b6b0fde65dfe6c6e8b899b878e3529e2,2005-2009,EST
05acfb20da63f0587952318992b4f135bb1208f549ea6d307959e04e86a3073b,SME,0,d1aa61a7bd5404acf4bc6da5bca9b0fe0c0e57bfcf06fc4f3a915c651693e721,2005-2009,RUS
ac32abac233c1491365a501687fcdd83b216fca5135851db10d2668a48ff65d3,SME,1,,2015-2019,EST
ba0eeffac58c26533146cdd66b18ebae28b3af28c00c41cb177591271542fd8a,SME,1,,2005-2009,RUS
945b15ecec7d5402b87e697a06a7c5f2eb9dc603bc9776db1e2fede328beaede,SME,0,7556fb7064bcc0e69f4ccc8f84925fe58753b55da97a43c2ff909fdb73b79698,2015-2019,EST
1a63f3cb238717ad0800429e13d111cbb00345ba7d1fdb914dd5ca5a7d50f786,SME,1,,2005-2009,EST
e269907375ed996a8e20fa3a4d0ec1d8678d8bb68632e179c166210e095e1673,SME,0,,2010-2014,EST
7ca7a6bdc52f5c1c58d7b339028fcc2a09a432299107ec3fe25000063003276d,SME,1,,2005-2009,EST
4e4115a79a8aceebf22ff25889d2e69d8a3f4c0d4c3c87aee33fb4663ae27950,SME,0,89c459320d4b558e388e211c4bae5275e595b0aa475f4e1d226cbd4c41e00079,2005-2009,RUS
ea03574952d3b34b94156ab566941943288d9c75312e16c81f754d884355c9f6,SME,1,,2015-2019,RUS
55c62a96a5b5a7ce35e9218cd608ebd4674ba35629d6c52635f7557b766d17fb,SME,0,bf7c44489fa73f9c9ad54ad2afc81a3a69b8e19ff11adc30203d00f3ca687d17,1995-1999,RUS
09a88bd6bf2a4135c00e618894eb0c0e63a9160cc6314f9c5c21a221fed05854,SME,1,,2005-2009,EST
63cd43af8ed7e605c04bbeab3a1afb2f704fe7016fc18992e113785508e7fe53,SME,1,,2015-2019,EST
470a6ef003a5912be3abb21def8cfe3190db6dbc821950f6f41271959fb8289d,SME,0,ee5f3b660714a2cfb52f599a5555e15038eedbfc0da4c3166b0fb8b6cacced0a,2010-2014,EST
8ba1fe0f43598fd8dc8cdc67408dbd0f8e9e3786f683173d4c2b65709b4cc703,SME,1,,2015-2019,EST
24c021578bb29ae7c35cd326a2495c0382cdafaa4599867b98a7434ae4d2f48a,SME,0,2bfbfff7aeaa56ac5591a53d25c9c00cadba24d47c0dd91617f9b0cb6a276562,2000-2004,EST
f9839d45f0bfecd4127225209160eb1e64a7ddd96a3756083f4f79c8e5a55bb8,SME,1,,2015-2019,EST
ea417ba6f462145ad050d1749be032918cc8dd4d3a02495b94087522679b418b,SME,0,,2015-2019,EST
0e460369d7ce535d3e0f3f8aae5a0d0be25ffb37f027fa41f274fd06f336e956,SME,1,,1995-1999,EST
1130f7aa3f169c51d23c06e5ad6572535d4bec8ee748722b524d43478026a023,SME,1,,2015-2019,EST
3e8145753cf09b7d036a80a639b0145886dced4a406cfe7fa111293013da3001,SME,1,,2015-2019,EST
cff62afaf46cd7edc81cdc6ded9e3caf10a5fbc1150322b8458e2bf3849ac289,SME,1,,2010-2014,EST
